CycleNumber,OA-10_10N_20mms_test9,OA-10_10N_20mms_test2,OA-10_20N_100mms_test3,OA-10_10N_100mms_test4,OA-10_20N_100mms_test7,OA-10_10N_100mms_test5,OA-10_20N_20mms_test12,OA-10_20N_100mms_test8,OA-10_10N_100mms_test6,OA-10_10N_20mms_test10,OA-10_20N_20mms_test11,OA-10_20N_20mms_test1,C20A_20N_10mms_test1,C20A_10N_10mms_test3,C20A_10N_100mms_test4,C20A_20N_100mms_test2,TOCN_20N_10mms_test1,TOCN_10N_100mms_test4,TOCN_10N_10mms_test3,TOCN_20N_100mms_test1,OA-20_20N_100mms_test3,OA-20_20N_20mms_test1,OA-20_10N_100mms_test4,OA-20_10N_20mms_test2,OA-20_20N_100mms_test7,OA-20_20N_20mms_test2,OA-20_10N_20mms_test6,OA-20_20N_100mms_test8,OA-20_10N_100mms_test4,OA-20_10N_100mms_test3,OA-20_20N_20mms_test1,OA-20_10N_20mms_test5,OA-0_20N_100mms_test7,OA-0_10N_20mms_test14,OA-0_20N_100mms_test13,OA-0_20N_100mms_test2,OA-0_20N_20mms_test11,OA-0_20N_20mms_test1,OA-0_20N_20mms_test5,OA-0_10N_100mms_test12,OA-0_10N_100mms_test8,OA-0_10N_100mms_test3,OA-0_10N_20mms_test6,OA-0_10N_20mms_test4,C20A_OA-2_20N_10mms_test1,C20A_OA-2_10N_10mms_test3,C20A_OA-2_10N_100mms_test4,C20A_OA-2_20N_100mms_test2,OA-1_10N_20mms_test11,OA-1_10N_100mms_test13,OA-1_10N_20mms_test10,OA-1_20N_100mms_test8,OA-1_10N_100mms_test12,OA-1_20N_20mms_test1,OA-1_10N_100mms_test4,OA-1_20N_20mms_test5,OA-1_20N_100mms_test3,OA-1_10N_20mms_test2,OA-1_20N_100mms_test7,OA-1_20N_20mms_test6
859,0.09600450245771691,0.08061367688127041,0.11518770709232064,0.08328684464287574,0.10239421146706172,0.11485299988809486,0.11358834360246475,0.1207245474229428,0.12501134659532498,0.07987782322200018,0.09031944538696447,0.10491788173884196,0.1347137093938724,0.18912849963514197,0.13427313103069993,0.1516771106428794,0.16323814745436557,0.13535638862423582,0.0915188887073059,0.1464241832871959,0.09668072323303302,0.09173784787029002,0.12294286764934104,0.06739381720030027,0.12334145763573373,0.10932719976255545,0.15986840557752174,0.1012880834231681,0.1394842886472098,0.11966448715017466,0.10767514440644015,0.13536122662846567,0.1315831781391331,0.13719542747086605,0.1407449977507232,0.15045917379811113,0.17689776389596418,0.16691279969636733,0.1250926495562652,0.16258653884020982,0.07586519752763429,0.1312216859918345,0.16569736237171043,0.1727436542922954,0.13324523501646976,0.036719937340317685,0.08990603697840667,0.12813445418118746,0.14002474892852654,0.19587891073699415,0.12409572536047071,0.11969628664991833,0.1183733810382781,0.15674659504335528,0.1237939730112581,0.17265708240070546,0.11279272357107163,0.11170891226800571,0.1306834159328034,0.1422355996398083
860,0.12486745236118157,0.11504298534947703,0.12067588819677813,0.13864195700734788,0.09682585791346662,0.10004682975044761,0.10491674217099509,0.09673552443379496,0.07745514872311535,0.1050127431051897,0.0973524121399995,0.11057118210943082,0.18267209837586262,0.103600183881081,0.11774310472068672,0.16068074645754515,0.10233019986218245,0.09756499083399836,0.12904088244417547,0.13842410232585534,0.09871620312291667,0.09850187833142342,0.13040292481037122,0.117099902884393,0.09112900913375836,0.11295869370920403,0.17358818247438806,0.09761356339613715,0.07173389285024757,0.14459803755956416,0.11439162603569752,0.1351038913684247,0.14787847130048087,0.15516326120705268,0.13515522888860387,0.14133491671011425,0.16914619303699033,0.14382646359209983,0.141562393634518,0.13716869984531416,0.07959805226691054,0.09449016614617929,0.10356087093754351,0.196481395256806,0.11809958865581492,0.17947409737847056,0.10231061249492104,0.14160731260587628,0.12910422314749112,0.13536185669919348,0.12901374521966122,0.11220580205329903,0.08279261331096076,0.13112069592661532,0.1240901030915585,0.16430693432837057,0.1370879419622374,0.12098937531303955,0.11534935616318923,0.1365720711749349
861,0.12307936169240674,0.13029568257545435,0.1200975622415763,0.06465810884870499,0.08919722956346894,0.08499286192215581,0.09135920218092294,0.11177847130529127,0.10718200505734078,0.11048526369374134,0.09829441898973426,0.10150066168983593,0.16006298096806976,0.08066180914567174,0.12222367802662062,0.15331733710766549,0.11847252084559515,0.14560896301879173,0.07274665816006233,0.15022987793589315,0.09602571212909909,0.09713489126906687,0.11345790036020154,0.10801043684846555,0.09431844720963371,0.1173193341768343,0.16066985735895872,0.11651548119960226,0.1178610025867662,0.14521326785993954,0.10856182467984746,0.13101276598926884,0.15033715482938506,0.1157272427963193,0.14443302100115102,0.14386789494354316,0.1736930434978402,0.15825830325277396,0.14260308246110806,0.13524844267176062,0.08489206722043294,0.12492727899725538,0.16449653550449972,0.18592775302034026,0.09915382889112818,0.2034846245361459,0.11251644865690359,0.12858992875587366,0.131705125761261,0.18106556741628824,0.14084668256222876,0.11105357028579331,0.1271560313709454,0.15593572550070212,0.13031874009783828,0.17042164330660675,0.099300737042147,0.1390614400410859,0.10907331588996712,0.14185796224626127
862,0.1320273589362626,0.12279572679968234,0.10962781536266022,0.10666001054220926,0.09689221545143302,0.07035224253582573,0.09847446131170577,0.10778884082187867,0.07855443815118526,0.1049466513755445,0.11754576625086606,0.1059054859144501,0.14443658172964685,0.14545186280693057,0.10690859274117556,0.16547080787290017,0.14062501104505684,0.13644935298192365,0.11482775743358385,0.14228067258745566,0.11390837048037941,0.11641400979483549,0.11515278644607982,0.10921519845535713,0.10465784386157487,0.11407600493504412,0.12336385627012722,0.10957946758342847,0.10922724489689782,0.13801211261047308,0.09777738675638069,0.11959479314045221,0.13456007368211742,0.1426406516672585,0.1484899279389953,0.13217649443176951,0.15720943611917168,0.15053883166409354,0.15398027850874518,0.14534869335109124,0.10936890356691557,0.10988863922614105,0.13559641384231308,0.149310367123105,0.14129500550227597,0.17981606360053545,0.12827814225616035,0.12725280211947954,0.10689649325860129,0.15996623815784808,0.09971854315338013,0.12707826501267144,0.09295656680998346,0.14485820425837329,0.14322381250919633,0.16812598982557203,0.12020641953702915,0.11999982950057198,0.11561361690292388,0.1393544751535218
863,0.10363168307316846,0.08145368494490295,0.11266913043422616,0.10916840818988041,0.0988657901115481,0.11159178530303346,0.1161066096226127,0.10065961030062813,0.12153251458423016,0.10509491623333073,0.09852038445764282,0.0938829848580007,0.16398057704915706,0.15736514074010563,0.1389346113120673,0.15993545801225945,0.09967403117277811,0.1409506894273522,0.07597591704913878,0.1298791133299813,0.11239923164797026,0.09025311768025235,0.14156045975535309,0.07954000048431495,0.10120072532083785,0.11250298071955224,0.1800113384033862,0.1127587687420815,0.11896370190539406,0.14125752689470827,0.10735003693253402,0.1245292708236859,0.11653592386049236,0.12393989432946018,0.14190948410197074,0.13432965018062415,0.16623735966773223,0.16150225121424452,0.1560969049920613,0.09527135282297121,0.11267094859750029,0.08713782128827112,0.16820052375795377,0.1825200931211337,0.10983266112780984,0.1489574797412223,0.12711767688142758,0.13325863689419165,0.16441088241938598,0.12221326782950073,0.11550563303065642,0.12639112998732072,0.06817970676890706,0.1567579339021268,0.10951690379411551,0.15085236850778536,0.1200160771022555,0.15214619563377332,0.09649693168040305,0.15400371003006688
864,0.076608264222917,0.14390838738674328,0.10803798701851457,0.08149115719404937,0.09939187816473699,0.1171330846869474,0.11201956706790832,0.09598912101894824,0.12787650562338326,0.1359425422886501,0.0981414220167953,0.10545870623761676,0.13740226424494323,0.17110536263132406,0.14173743880751638,0.1516550219602435,0.13497365193425273,0.1184471422267373,0.08132797123041101,0.13796881919183634,0.0964026831873945,0.10575811525986778,0.09447484045982121,0.0692022145825452,0.12262816969078875,0.12314490833646641,0.17406105369287048,0.12072603265635223,0.10908266412471491,0.1505917214677784,0.10031439117965195,0.1353877289512831,0.1427610057283282,0.13550056026715185,0.14029939924745496,0.1504852402267144,0.17295870538321806,0.16769018440993763,0.1414220348951228,0.14385764661125536,0.11526181311583948,0.15067960201990227,0.12525813898846092,0.18704870128383874,0.08174407575715198,0.12968913292318923,0.12834433546546453,0.13253843298235995,0.14420732891430602,0.14917268877830628,0.12159697668859581,0.11326559062002915,0.12469752606536928,0.15442423580062806,0.1636746491303189,0.14707003852773104,0.12785058448450776,0.09315786680571966,0.11020777672043082,0.15276775165793874
865,0.11127978077104143,0.10200783791831798,0.1142629769367304,0.06910609073975489,0.10822048292671299,0.11557954785034852,0.10109404122912223,0.10842536350554664,0.1260844581305891,0.12470658040731215,0.1019053082770916,0.09270147980249774,0.16631783773409659,0.22437733712731542,0.09394961293622987,0.16308670214775714,0.12386792815279941,0.16537821437804306,0.1719625749058355,0.14846654341482887,0.10270292292448976,0.08413439127435636,0.10026237150888408,0.0672579560188396,0.10035246869659527,0.10568445001853753,0.17004927364725791,0.11282886061249503,0.10500519535397229,0.13523632731062007,0.13322811430540027,0.1347847423130461,0.13777100181402038,0.13155067495256914,0.1457161391434925,0.14539158574897326,0.1615145469327134,0.14575976164808754,0.15868761690790562,0.13014535020543402,0.08548196190882182,0.09803436129773349,0.16016997679816666,0.15364919148175465,0.11345085175771497,0.1942684895338013,0.12796586371547028,0.12615895817209186,0.1372921978009995,0.20779236139597995,0.14471286325781405,0.10644926682137405,0.1463085697721531,0.15510298615576817,0.11918826319503106,0.16496839765181706,0.12141558554650272,0.09610869616954903,0.11982681504800291,0.13347030776776353
866,0.13021305654696147,0.07636318324050081,0.10293310765012223,0.12274200865240388,0.12107267783270051,0.1034863347575784,0.10173769327897265,0.11167909539401694,0.10300126078127672,0.08853574137585407,0.11360521030117755,0.10515150758734564,0.16625432595205009,0.14295910111618063,0.13048700502116414,0.1397586762826435,0.12899304242218443,0.10685206812187156,0.20184200931588064,0.14782446549100206,0.10001950368183087,0.09580844364451593,0.08905261579129904,0.041625278774417775,0.11445257648950946,0.10054117147321849,0.17003402983577665,0.1097406164884502,0.11411165903926873,0.14980891162596158,0.09941073026392928,0.09299528367836903,0.16556834934167233,0.1332636596907713,0.13184371116390528,0.15358218276063318,0.17806944164240135,0.16953780356875414,0.17217252111133907,0.1512543219780648,0.08107455482037557,0.13180828346368126,0.18028326185006174,0.16560884162974857,0.08431066496475113,0.14430066658594262,0.138506606007187,0.11004636191997756,0.08943679035313631,0.08740132844031503,0.11163571566064052,0.12827167954819135,0.08873923360494244,0.13988721816427266,0.11217146484497964,0.17142427298250798,0.11036150188207888,0.11256109557811635,0.10382495456604225,0.14268805415874186
867,0.10585809754224028,0.09561590794496701,0.1218843777996103,0.1135276508800293,0.10810778997888812,0.09833542355433665,0.08913577812919396,0.11229610732312993,0.10783138799738745,0.11031931182220922,0.11002821851612361,0.11870348663260405,0.14468519373627847,0.10503172234851808,0.12173861818577021,0.1671501260884659,0.11187737071690441,0.12417602109780604,0.021816923346887902,0.14474353014865976,0.09623046222893801,0.0989455352351603,0.1188667943416667,0.09261769521375511,0.12418112568150308,0.11707140996793317,0.15010521063224042,0.1035349555811917,0.10509076181377977,0.13131761902012148,0.10547041457320132,0.12052375910880198,0.14931807073028508,0.14414595691282586,0.13959762609747361,0.13258487463008622,0.1564089110750627,0.16240572041290882,0.16044428465159627,0.13916602903702105,0.11124226672268948,0.13389261734102753,0.17692364097013016,0.16857504313978813,0.11625004006231479,0.13896921126138356,0.1473257588155541,0.12688869526372232,0.11952621827948111,0.10810374746150395,0.12811914171945274,0.1041990365786889,0.12485834985655524,0.1666497406047898,0.11512939934669265,0.15720294448976113,0.1247718423686725,0.14067062938116484,0.10333693444587624,0.15495074615723475
868,0.11134056319876551,0.09057674278701791,0.11879075443422096,0.10155191777640747,0.1112161095689326,0.09132954441657419,0.11567140724258226,0.0998657606506263,0.08657591493351521,0.09429805981732266,0.09760114713293774,0.10071302707069789,0.14413207141591547,0.07796299977382821,0.11330001175613237,0.17075971454268765,0.1342695114374194,0.11105679855350785,0.06892943885303125,0.12946998062726633,0.09522771809526293,0.10341003624396648,0.1090266076219514,0.10965662172558037,0.09794582509820826,0.09606425968116843,0.15581361482758402,0.10324185205884502,0.08270670024577588,0.1618164600594253,0.09417902588160866,0.12241131233299984,0.13789186942408677,0.1391497943250294,0.15195083587040425,0.12360784116970584,0.15561909327434548,0.15918055947303253,0.1404939914000296,0.14724434254147428,0.08014138606339404,0.11610258761354642,0.1839453091317595,0.17288311532987458,0.12606718374551462,0.06815111658643792,0.13079974082425383,0.13353880574577046,0.1731755917495403,0.21365709085575185,0.11099135057712618,0.09857150720207994,0.13992403484619337,0.14160589475590893,0.11400377879020918,0.1769407780803415,0.1321992570126916,0.13226298354471483,0.11501751142144584,0.14375893132087422
869,0.11315469227514431,0.11758424216887177,0.10841493099630795,0.06779219749434201,0.09786377532350723,0.122886919900526,0.10458693872984828,0.10416627057175241,0.07671240443904558,0.12453114867033843,0.10298365280309366,0.11203859316084736,0.15121578448019618,0.05422379677756834,0.12414438369210445,0.14291716590413664,0.15885705261209535,0.130319428815296,0.15423456682299427,0.1467933128480189,0.10956647726535565,0.11516565752276117,0.11701860756116873,0.09053867955511467,0.09243746148995924,0.09844878694531949,0.17237596952199158,0.11751046934397119,0.08429045704069738,0.14815861208704062,0.11830796374894738,0.12632681099816945,0.1290821243483285,0.17726778797523485,0.14894413146306615,0.1371111890427806,0.1962063695010646,0.14048392073236332,0.13353078391066267,0.158447930552203,0.135466698481482,0.07630699707906034,0.1676166249713857,0.17018994936542395,0.1415239745307975,0.09728374502114127,0.09957833280795989,0.1258638229371725,0.10805494809873999,0.2680394143004044,0.16721222947539097,0.11751176632080085,0.0941934050406509,0.14892819526540055,0.10066760696489221,0.16288610872728418,0.10452281675725061,0.1021713141229595,0.10659860961008016,0.13983218694776417
870,0.09196924723446558,0.09089075496839627,0.10983437073638029,0.08929946504299764,0.1088639184363932,0.08985337321805027,0.09406389690298558,0.11006477534983791,0.09415431278972164,0.09469708116293844,0.10416977005070263,0.09355123993745111,0.13513987537973154,0.16402910629902495,0.13319865167068182,0.15431426876113769,0.13440754252925,0.12107797345105965,0.12775126150248473,0.13670765238499355,0.09090047015601409,0.1134884664367512,0.08712384285043971,0.10551020837500458,0.12410866583974624,0.12326754649938065,0.13927439098339126,0.10113488558538011,0.1276839025471875,0.11428135366091564,0.1043930579560504,0.1499187557534893,0.13522387739679087,0.16105702614243156,0.1424963621816235,0.13333641044291242,0.18609324040594766,0.1561691012921276,0.133322196091384,0.14973551847659344,0.10765212968338474,0.15791292759689782,0.14654405923623523,0.17496192695465315,0.1129465273670389,0.06472098464781151,0.111576450822794,0.1168389370648114,0.12232710319467466,0.11163759174988087,0.1221824700077118,0.12220221228525599,0.09492976327713436,0.16411470977028014,0.1242541001716438,0.17802390760067527,0.11865553952519618,0.11375204122281019,0.1199669742063536,0.13469170120783147
871,0.07282234538502126,0.0867956759454131,0.1095661503258553,0.08602272165821036,0.09338615718638038,0.09513301073747442,0.11429867574124014,0.10399187049246195,0.10116949370245128,0.12657544796233483,0.1003694081021445,0.11139470828920459,0.15333290250185982,0.15391729266782808,0.13663136462630676,0.15273966178847845,0.14220627190395727,0.11145847439934352,0.05929988122511249,0.15059973490444162,0.0963184669377521,0.11832592184972805,0.060138716803056456,0.08808772877260732,0.1251314057179465,0.11656092875822271,0.1476010905972919,0.11148684887127494,0.10489335851847023,0.11547176624748441,0.10580564856161254,0.11429784269555197,0.14747900311539144,0.1570861813364608,0.1350352146056542,0.13947740637943196,0.16434629952513483,0.14933683174374898,0.14298413135563445,0.17771717421987096,0.11557575384460948,0.12136423329511976,0.11435069811351266,0.17378198045198948,0.07050341020293421,0.11905811131290052,0.12038944234915758,0.12838821488868368,0.07420017605712545,0.1584690714764784,0.11839500966833469,0.10441815399517052,0.1018671186937572,0.13286383476523528,0.11317493930973392,0.14858396646916572,0.09490806521687312,0.09812723595770348,0.09358847813122131,0.14338995006172364
872,0.11999529240835208,0.12133984036474381,0.09870452835397696,0.08408172021815676,0.09480025734360858,0.12704057657496978,0.11827641300267298,0.10161347837801507,0.13918651466835277,0.10609273153136936,0.11328018833985179,0.1074026684881281,0.1814339103584461,0.21605011133173482,0.09152779936397681,0.16191793888506892,0.12759022602920905,0.11812557521908407,0.10355493302360616,0.14067424057634148,0.11510973894133483,0.10722657711987112,0.10512868646780502,0.09013249377192337,0.11218635235816381,0.10703095375385328,0.1632595720998207,0.1066616812175223,0.1221648398206233,0.14744546418698828,0.1144210937382365,0.10063599954564163,0.1253263988718577,0.17499642105913266,0.1524119287140264,0.14269567346180564,0.1702141113977532,0.17172809831594038,0.14969117880423607,0.16793202581366806,0.11668750834658538,0.11920185582249118,0.14056461909551993,0.1355274214402517,0.13513547113780944,0.11313297643534087,0.12824110632235547,0.13741954993142447,0.1391230702064365,0.21636438389587287,0.1034471908543042,0.1315344656158802,0.12693099746313935,0.149683790498825,0.11993930965754639,0.16816987584753235,0.11915444481002017,0.11805446245697751,0.10748065701434573,0.14153138278514832
